Gpal_ID	Uniprot_ID	Protein Name	 Gene Name	 Wormbase ref	Spec_A	Spec_B
Gpal_D383_g10960	U4PBY8	Uncharacterized protein	C07C7.3 CELE_C07C7.3	C07C7.3;	Gpal	Cele
Gpal_D383_g10960	U4PC35	Uncharacterized protein	CELE_Y116A8C.468 Y116A8C.468	Y116A8C.468;	Gpal	Cele
Gpal_D383_g10960	U4PCA0	Uncharacterized protein	CELE_T05C7.7 T05C7.7	T05C7.7;	Gpal	Cele
Gpal_D383_g10960	U4PET7	Uncharacterized protein	CELE_Y50D4A.10 Y50D4A.10	Y50D4A.10;	Gpal	Cele
Gpal_D383_g10960	U4PFE8	Uncharacterized protein	CELE_F56D6.20 F56D6.20	F56D6.20;	Gpal	Cele
Gpal_D383_g10960	U4PM39	Uncharacterized protein	CELE_Y17G9B.11 Y17G9B.11	Y17G9B.11b;	Gpal	Cele
Gpal_D383_g10960	U4PMF0	Uncharacterized protein	C54F6.19 CELE_C54F6.19	C54F6.19;	Gpal	Cele
Gpal_D383_g10960	U4PMU9	Uncharacterized protein	CELE_Y69A2AR.46 Y69A2AR.46	Y69A2AR.46;	Gpal	Cele
Gpal_D383_g10960	U4PN02	Uncharacterized protein	CELE_F56D6.23 F56D6.23	F56D6.23;	Gpal	Cele
Gpal_D383_g10960	U4PQY1	Secreted protein	CELE_R02F11.11 R02F11.11	R02F11.11;	Gpal	Cele
Gpal_D383_g10960	U4PS93	Uncharacterized protein	CELE_F56D6.19 F56D6.19	F56D6.19;	Gpal	Cele
Gpal_D383_g10960	U4PSB9	Uncharacterized protein	CELE_T05C7.4 T05C7.4	T05C7.4;	Gpal	Cele
Gpal_D383_g10960	V6CLC5	Uncharacterized protein	CELE_D2024.18 D2024.18	D2024.18;	Gpal	Cele
Gpal_D383_g11027	A0A2C9C3F7	Uncharacterized protein	CELE_T28C12.15 T28C12.15	T28C12.15;	Gpal	Cele
Gpal_D383_g11027	A0A3P6NI67	Uncharacterized protein	CELE_F44F4.15 F44F4.15	F44F4.15a;	Gpal	Cele
Gpal_D383_g11027	A0A5E4LZE3	Uncharacterized protein	CELE_Y7A5A.25 Y7A5A.25	Y7A5A.25;	Gpal	Cele
Gpal_D383_g11027	A0A5E4M2K2	Uncharacterized protein	CELE_R160.13 R160.13	R160.13;	Gpal	Cele
Gpal_D383_g11027	A2V8C7	Uncharacterized protein	CELE_T07A9.15 T07A9.15	T07A9.15;	Gpal	Cele
Gpal_D383_g11027	A3FPK5	Uncharacterized protein	CELE_F46C3.6 F46C3.6	F46C3.6;	Gpal	Cele
Gpal_D383_g11027	A5Z2X2	Protein BRICK1	CELE_Y57G11C.1147 Y57G11C.1147	Y57G11C.1147;	Gpal	Cele
Gpal_D383_g11027	B3WFW1	Uncharacterized protein	CELE_K04G2.12 K04G2.12	K04G2.12;	Gpal	Cele
Gpal_D383_g11027	C1P646	Uncharacterized protein	C45B11.9 CELE_C45B11.9	C45B11.9;	Gpal	Cele
Gpal_D383_g11027	C6KRL3	Uncharacterized protein	CELE_M05B5.7 M05B5.7	M05B5.7;	Gpal	Cele
Gpal_D383_g11027	C6KRN7	Uncharacterized protein	CELE_T05F1.15 T05F1.15	T05F1.15;	Gpal	Cele
Gpal_D383_g11027	C7FZT4	Uncharacterized protein	C32E8.12 CELE_C32E8.12	C32E8.12;	Gpal	Cele
Gpal_D383_g11027	C9IY32	Essential MCU regulator, mitochondrial	C52E4.12 CELE_C52E4.12	C52E4.12;	Gpal	Cele
Gpal_D383_g11027	D4YW54	Col_cuticle_N domain-containing protein	CELE_T22D1.17 T22D1.17	T22D1.17a;	Gpal	Cele
Gpal_D383_g11027	D7SFQ0	Uncharacterized protein	CELE_F26F2.11 F26F2.11	F26F2.11a;	Gpal	Cele
Gpal_D383_g11027	E6N0U6	Uncharacterized protein	CELE_K10G6.9 K10G6.9	K10G6.9;	Gpal	Cele
Gpal_D383_g11027	E7EM27	Uncharacterized protein	CELE_F01G12.18 F01G12.18	F01G12.18;	Gpal	Cele
Gpal_D383_g11027	F5GU53	Uncharacterized protein	CELE_F19G12.11 F19G12.11	F19G12.11;	Gpal	Cele
Gpal_D383_g11027	G1K0X8	Uncharacterized protein	CELE_F14D7.18 F14D7.18	F14D7.18;	Gpal	Cele
Gpal_D383_g11027	G1K112	Uncharacterized protein	CELE_ZK262.19 ZK262.19	ZK262.19;	Gpal	Cele
Gpal_D383_g11027	G3MTX9	Uncharacterized protein	CELE_R03D7.15 R03D7.15	R03D7.15;	Gpal	Cele
Gpal_D383_g11027	G5EDQ7	Uncharacterized protein	CELE_Y66A7A.7 Y66A7A.7	Y66A7A.7;	Gpal	Cele
Gpal_D383_g11027	G5EFZ8	Uncharacterized protein	CELE_M03C11.9 M03C11.9	M03C11.9;	Gpal	Cele
Gpal_D383_g11027	H2FLG7	Transcellular chaperone signaling (X)cross tissue	txt-13 C06A1.2 CELE_C06A1.2	C06A1.2a;	Gpal	Cele
Gpal_D383_g11027	H2KYL5	Uncharacterized protein	CELE_F22F4.4 F22F4.4	F22F4.4;	Gpal	Cele
Gpal_D383_g11027	H2L2D8	Uncharacterized protein	CELE_F43G9.21 F43G9.21	F43G9.21;	Gpal	Cele
Gpal_D383_g11027	I2FLU3	Protein containing ALS2cr12 (ALS2CR12) signature	pals-10 C17H1.11 CELE_C17H1.11	C17H1.11;	Gpal	Cele
Gpal_D383_g11027	I2HAB5	Uncharacterized protein	CELE_ZK822.9 ZK822.9	ZK822.9b;	Gpal	Cele
Gpal_D383_g11027	I2HAK8	Uncharacterized protein	C06H5.13 C06H5.14 CELE_C06H5.13 CELE_C06H5.14	C06H5.13;C06H5.14;	Gpal	Cele
Gpal_D383_g11027	I2HAL7	Uncharacterized protein	CELE_F44D12.19 F44D12.19	F44D12.19;	Gpal	Cele
Gpal_D383_g11027	I7LHW2	Uncharacterized protein	CELE_Y105C5B.1418 Y105C5B.1418	Y105C5B.1418;	Gpal	Cele
Gpal_D383_g11027	J7SEY7	Uncharacterized protein	CELE_T06A10.106 T06A10.106	T06A10.106;	Gpal	Cele
Gpal_D383_g11027	L8EC31	Uncharacterized protein	CELE_F26F2.4 F26F2.4	F26F2.4b;	Gpal	Cele
Gpal_D383_g11027	O17811	Uncharacterized protein F15A4.10	F15A4.10	F15A4.10;	Gpal	Cele
Gpal_D383_g11027	O18047	Uncharacterized protein	CELE_T06C12.12 T06C12.12	T06C12.12;	Gpal	Cele
Gpal_D383_g11027	O45253	Uncharacterized protein	C17H1.2 CELE_C17H1.2	C17H1.2;	Gpal	Cele
Gpal_D383_g11027	O76707	Uncharacterized protein	CELE_ZC190.10 ZC190.10	ZC190.10a;	Gpal	Cele
Gpal_D383_g11027	P91000	SPK domain-containing protein	B0547.2 CELE_B0547.2	B0547.2;	Gpal	Cele
Gpal_D383_g11027	P91445	Uncharacterized protein	CELE_T16A1.5 T16A1.5	T16A1.5;	Gpal	Cele
Gpal_D383_g11027	Q10957	Uncharacterized protein	B0336.12 CELE_B0336.12	B0336.12;	Gpal	Cele
Gpal_D383_g11027	Q21047	Col_cuticle_N domain-containing protein	CELE_F59F5.4 F59F5.4	F59F5.4;	Gpal	Cele
Gpal_D383_g11027	Q21699	Uncharacterized protein	CELE_R04B5.1 R04B5.1	R04B5.1;	Gpal	Cele
Gpal_D383_g11027	Q21993	Probable prefoldin subunit 5	pfd-5 R151.9	R151.9;	Gpal	Cele
Gpal_D383_g11027	Q22338	Saposin B-type domain-containing protein	spp-4 CELE_T08A9.8 T08A9.8	T08A9.8;	Gpal	Cele
Gpal_D383_g11027	Q2V4X1	Uncharacterized protein	C07D10.6 CELE_C07D10.6	C07D10.6;	Gpal	Cele
Gpal_D383_g11027	Q4R112	Uncharacterized protein	CELE_F56D6.14 F56D6.14	F56D6.14;	Gpal	Cele
Gpal_D383_g11027	Q4W512	Uncharacterized protein	C41H7.9 CELE_C41H7.9	C41H7.9;	Gpal	Cele
Gpal_D383_g11027	Q7YTK8	Uncharacterized protein	CELE_T09A5.14 T09A5.14	T09A5.14;	Gpal	Cele
Gpal_D383_g11027	Q86MD2	Uncharacterized protein	CELE_F34D10.8 F34D10.8	F34D10.8;	Gpal	Cele
Gpal_D383_g11027	Q8IG69	CCAAT/enhancer-binding protein homolog 2	cebp-2 C48E7.11	C48E7.11;	Gpal	Cele
Gpal_D383_g11027	Q8MPP5	Uncharacterized protein	CELE_Y43F4B.10 Y43F4B.10	Y43F4B.10;	Gpal	Cele
Gpal_D383_g11027	Q9BKU8	Modifier of protein aggregation 4 (Small EDRK-rich factor) (SERF)	moag-4 Y37E3.4	Y37E3.4;	Gpal	Cele
Gpal_D383_g11027	Q9GP92	Uncharacterized protein	CELE_T04C9.3 T04C9.3	T04C9.3;	Gpal	Cele
Gpal_D383_g11027	Q9NF10	Uncharacterized protein	CELE_Y105E8B.6 Y105E8B.6	Y105E8B.6;	Gpal	Cele
Gpal_D383_g11027	Q9TYK7	Uncharacterized protein	CELE_Y8A9A.4 Y8A9A.4	Y8A9A.4;	Gpal	Cele
Gpal_D383_g11027	Q9TZC3	Uncharacterized protein	C29F9.8 CELE_C29F9.8	C29F9.8;	Gpal	Cele
Gpal_D383_g11027	Q9XU97	ATP synthase subunit e, mitochondrial	CELE_F44E5.1 F44E5.1	F44E5.1;	Gpal	Cele
Gpal_D383_g11027	Q9XV49	Uncharacterized protein	CELE_F29C12.6 F29C12.6	F29C12.6;	Gpal	Cele
Gpal_D383_g11027	Q9XV57	Uncharacterized protein	CELE_F26F2.2 CELE_F26F2.9 F26F2.2 F26F2.9	F26F2.2;F26F2.9;	Gpal	Cele
Gpal_D383_g11027	Q9XVE2	Uncharacterized protein	C14A6.3 CELE_C14A6.3	C14A6.3;	Gpal	Cele
Gpal_D383_g11027	U4PRZ3	Uncharacterized protein	CELE_Y73B6BL.289 Y73B6BL.289	Y73B6BL.289;	Gpal	Cele
Gpal_D383_g11033	A0A0S4XR61	Uncharacterized protein	C49F5.13 CELE_C49F5.13	C49F5.13;	Gpal	Cele
Gpal_D383_g11033	A0A2K5ATY6	Nematode Specific Peptide family, group A	C04C11.25 CELE_C04C11.25	C04C11.25;	Gpal	Cele
Gpal_D383_g11033	A0A3B1E9Z0	Uncharacterized protein	CELE_ZK177.12 ZK177.12	ZK177.12;	Gpal	Cele
Gpal_D383_g11033	A0A4V0IK30	Uncharacterized protein	C31E10.11 CELE_C31E10.11	C31E10.11;	Gpal	Cele
Gpal_D383_g11033	A0A5E4LWB2	Uncharacterized protein	CELE_R160.14 R160.14	R160.14;	Gpal	Cele
Gpal_D383_g11033	A0A5E4LZE3	Uncharacterized protein	CELE_Y7A5A.25 Y7A5A.25	Y7A5A.25;	Gpal	Cele
Gpal_D383_g11033	A2V8C7	Uncharacterized protein	CELE_T07A9.15 T07A9.15	T07A9.15;	Gpal	Cele
Gpal_D383_g11033	A3FPK5	Uncharacterized protein	CELE_F46C3.6 F46C3.6	F46C3.6;	Gpal	Cele
Gpal_D383_g11033	C1P646	Uncharacterized protein	C45B11.9 CELE_C45B11.9	C45B11.9;	Gpal	Cele
Gpal_D383_g11033	C6KRL3	Uncharacterized protein	CELE_M05B5.7 M05B5.7	M05B5.7;	Gpal	Cele
Gpal_D383_g11033	C6S3M1	Uncharacterized protein	CELE_Y38H6C.24 Y38H6C.24	Y38H6C.24;	Gpal	Cele
Gpal_D383_g11033	C7FZT4	Uncharacterized protein	C32E8.12 CELE_C32E8.12	C32E8.12;	Gpal	Cele
Gpal_D383_g11033	C7GIK6	Uncharacterized protein	CELE_Y46E12A.5 Y46E12A.5	Y46E12A.5;	Gpal	Cele
Gpal_D383_g11033	D0FY30	Nematode Specific Peptide family, group A	nspa-9 C40H5.1 CELE_C40H5.1	C40H5.1;	Gpal	Cele
Gpal_D383_g11033	D2Y8W4	Uncharacterized protein	C01B9.4 CELE_C01B9.4	C01B9.4;	Gpal	Cele
Gpal_D383_g11033	D6VP97	Uncharacterized protein	CELE_F13A2.10 F13A2.10	F13A2.10;	Gpal	Cele
Gpal_D383_g11033	D7SFQ0	Uncharacterized protein	CELE_F26F2.11 F26F2.11	F26F2.11a;	Gpal	Cele
Gpal_D383_g11033	D9N127	Uncharacterized protein	CELE_K08E5.6 K08E5.6	K08E5.6;	Gpal	Cele
Gpal_D383_g11033	E0R7K2	Uncharacterized protein	CELE_Y113G7B.27 Y113G7B.27	Y113G7B.27a;	Gpal	Cele
Gpal_D383_g11033	E6N0U6	Uncharacterized protein	CELE_K10G6.9 K10G6.9	K10G6.9;	Gpal	Cele
Gpal_D383_g11033	E6N0V0	Uncharacterized protein	CELE_F52H2.15 F52H2.15	F52H2.15;	Gpal	Cele
Gpal_D383_g11033	F9UKU3	Uncharacterized protein	CELE_Y51A2B.16 Y51A2B.16	Y51A2B.16;	Gpal	Cele
Gpal_D383_g11033	G3MU55	Uncharacterized protein	CELE_F53E4.2 F53E4.2	F53E4.2;	Gpal	Cele
Gpal_D383_g11033	G3MU63	Uncharacterized protein	CELE_F11A6.15 F11A6.15	F11A6.15a;	Gpal	Cele
Gpal_D383_g11033	G5EC79	Nematode Specific Peptide family, group A	nspa-7 nspa-6 CELE_H12D21.14 CELE_H12D21.15 H12D21.14 H12D21.15	H12D21.14;H12D21.15;	Gpal	Cele
Gpal_D383_g11033	G5EDJ8	Nematode Specific Peptide family, group A	nspa-2 nspa-1 nspa-3 CELE_H12D21.1 CELE_H12D21.12 CELE_ZC412.7 H12D21.1 H12D21.12 ZC412.7	H12D21.1;H12D21.12;ZC412.7;	Gpal	Cele
Gpal_D383_g11033	G5EDP8	Nematode Specific Peptide family, group A	nspa-5 nspa-4 CELE_H12D21.13 CELE_ZC412.6 H12D21.13 ZC412.6	H12D21.13;ZC412.6;	Gpal	Cele
Gpal_D383_g11033	H2KYU1	Uncharacterized protein	C17C3.24 CELE_C17C3.24	C17C3.24;	Gpal	Cele
Gpal_D383_g11033	H2L268	Uncharacterized protein	CELE_F35H8.12 F35H8.12	F35H8.12;	Gpal	Cele
Gpal_D383_g11033	H2L277	Uncharacterized protein	CELE_T05C12.15 T05C12.15	T05C12.15;	Gpal	Cele
Gpal_D383_g11033	H2L2H1	Uncharacterized protein	C04F12.16 CELE_C04F12.16	C04F12.16;	Gpal	Cele
Gpal_D383_g11033	H9G2S1	Uncharacterized protein	CELE_D1046.18 D1046.18	D1046.18;	Gpal	Cele
Gpal_D383_g11033	I2HAB5	Uncharacterized protein	CELE_ZK822.9 ZK822.9	ZK822.9b;	Gpal	Cele
Gpal_D383_g11033	I2HAL1	Uncharacterized protein	CELE_T19C4.24 T19C4.24	T19C4.24;	Gpal	Cele
Gpal_D383_g11033	J7SEY7	Uncharacterized protein	CELE_T06A10.106 T06A10.106	T06A10.106;	Gpal	Cele
Gpal_D383_g11033	N1NTK5	Uncharacterized protein	CELE_ZK792.12 ZK792.12	ZK792.12;	Gpal	Cele
Gpal_D383_g11033	O45221	Uncharacterized protein	B0379.6 CELE_B0379.6	B0379.6;	Gpal	Cele
Gpal_D383_g11033	O76722	Neuropeptide-Like Protein	nlp-47 CELE_F36H12.1 F36H12.1	F36H12.1;	Gpal	Cele
Gpal_D383_g11033	Q10903	Uncharacterized protein	B0034.2 CELE_B0034.2	B0034.2;	Gpal	Cele
Gpal_D383_g11033	Q10957	Uncharacterized protein	B0336.12 CELE_B0336.12	B0336.12;	Gpal	Cele
Gpal_D383_g11033	Q18132	Uncharacterized protein	C24H10.4 CELE_C24H10.4	C24H10.4;	Gpal	Cele
Gpal_D383_g11033	Q19078	Neuropeptide-Like Protein	CELE_EGAP5.1 EGAP5.1	EGAP5.1;	Gpal	Cele
Gpal_D383_g11033	Q21845	Uncharacterized protein	CELE_R08C7.1 R08C7.1	R08C7.1;	Gpal	Cele
Gpal_D383_g11033	Q21846	Uncharacterized protein	CELE_R08C7.11 R08C7.11	R08C7.11;	Gpal	Cele
Gpal_D383_g11033	Q23184	Nematode Specific Peptide family, group A	nspa-8 CELE_W06A7.5 W06A7.5	W06A7.5;	Gpal	Cele
Gpal_D383_g11033	Q3HKB5	Uncharacterized protein	B0432.14 CELE_B0432.14	B0432.14a;	Gpal	Cele
Gpal_D383_g11033	Q3V5K3	Uncharacterized protein	CELE_Y75D11A.6 Y75D11A.6	Y75D11A.6;	Gpal	Cele
Gpal_D383_g11033	Q4R109	FIP (Fungus-Induced Protein) Related	fipr-25 CELE_T06A1.7 T06A1.7	T06A1.7a;	Gpal	Cele
Gpal_D383_g11033	Q4W512	Uncharacterized protein	C41H7.9 CELE_C41H7.9	C41H7.9;	Gpal	Cele
Gpal_D383_g11033	Q4W5T3	Uncharacterized protein	CELE_K12H6.10 K12H6.10	K12H6.10;	Gpal	Cele
Gpal_D383_g11033	Q564U1	Uncharacterized protein	CELE_F49A5.10 F49A5.10	F49A5.10;	Gpal	Cele
Gpal_D383_g11033	Q564U6	Uncharacterized protein	CELE_F09C6.14 F09C6.14	F09C6.14;	Gpal	Cele
Gpal_D383_g11033	Q56VY1	Nematode Specific Peptide family, group A	nspa-10 CELE_Y50E8A.17 Y50E8A.17	Y50E8A.17;	Gpal	Cele
Gpal_D383_g11033	Q8I4K7	FIP (Fungus-Induced Protein) Related	fipr-3 CELE_F23D12.6 F23D12.6	F23D12.6;	Gpal	Cele
Gpal_D383_g11033	Q8MYQ5	Uncharacterized protein	CELE_F13E9.12 F13E9.12	F13E9.12;	Gpal	Cele
Gpal_D383_g11033	Q94237	Stress-associated endoplasmic reticulum protein	CELE_F55A4.3 F55A4.3	F55A4.3;	Gpal	Cele
Gpal_D383_g11033	Q9GP92	Uncharacterized protein	CELE_T04C9.3 T04C9.3	T04C9.3;	Gpal	Cele
Gpal_D383_g11033	Q9GYR3	Uncharacterized protein	C23G10.11 CELE_C23G10.11	C23G10.11;	Gpal	Cele
Gpal_D383_g11033	Q9NF10	Uncharacterized protein	CELE_Y105E8B.6 Y105E8B.6	Y105E8B.6;	Gpal	Cele
Gpal_D383_g11033	Q9NF66	F-box domain-containing protein	CELE_Y105C5A.10 Y105C5A.10	Y105C5A.10;	Gpal	Cele
Gpal_D383_g11033	Q9U3B7	Heat Shock factor Binding protein	hsb-1 CELE_K08E7.2 K08E7.2	K08E7.2;	Gpal	Cele
Gpal_D383_g11033	Q9XVE2	Uncharacterized protein	C14A6.3 CELE_C14A6.3	C14A6.3;	Gpal	Cele
Gpal_D383_g11033	Q9XVG5	Uncharacterized protein	CELE_W02D9.8 W02D9.8	W02D9.8;	Gpal	Cele
Gpal_D383_g11033	Q9XVY8	Uncharacterized protein	CELE_Y7A5A.6 Y7A5A.6	Y7A5A.6;	Gpal	Cele
Gpal_D383_g11033	Q9XWD3	HTH_48 domain-containing protein	CELE_Y47H9C.12 Y47H9C.12	Y47H9C.12;	Gpal	Cele
Gpal_D383_g11033	U4PBY8	Uncharacterized protein	C07C7.3 CELE_C07C7.3	C07C7.3;	Gpal	Cele
Gpal_D383_g11033	U4PC35	Uncharacterized protein	CELE_Y116A8C.468 Y116A8C.468	Y116A8C.468;	Gpal	Cele
Gpal_D383_g11033	U4PCA0	Uncharacterized protein	CELE_T05C7.7 T05C7.7	T05C7.7;	Gpal	Cele
Gpal_D383_g11033	U4PRZ3	Uncharacterized protein	CELE_Y73B6BL.289 Y73B6BL.289	Y73B6BL.289;	Gpal	Cele
Gpal_D383_g11033	U4PSB9	Uncharacterized protein	CELE_T05C7.4 T05C7.4	T05C7.4;	Gpal	Cele
Gpal_D383_g11039	A0A131MD88	Uncharacterized protein	CELE_F54F7.14 F54F7.14	F54F7.14;	Gpal	Cele
Gpal_D383_g11039	A0A2C9C2I3	Col_cuticle_N domain-containing protein	CELE_F53G12.18 F53G12.18	F53G12.18;	Gpal	Cele
Gpal_D383_g11039	A0A2C9C2X9	Uncharacterized protein	CELE_T01A4.9 T01A4.9	T01A4.9;	Gpal	Cele
Gpal_D383_g11039	A0A5E4M2K2	Uncharacterized protein	CELE_R160.13 R160.13	R160.13;	Gpal	Cele
Gpal_D383_g11039	A0A5S9MMK0	Uncharacterized protein	C16C8.25 CELE_C16C8.25	C16C8.25;	Gpal	Cele
Gpal_D383_g11039	A0A5S9MMR3	Uncharacterized protein	CELE_Y80D4G.2 Y80D4G.2	Y80D4G.2;	Gpal	Cele
Gpal_D383_g11039	A0A679L8W6	Uncharacterized protein	CELE_T24C4.10 T24C4.10	T24C4.10;	Gpal	Cele
Gpal_D383_g11039	A2V8C7	Uncharacterized protein	CELE_T07A9.15 T07A9.15	T07A9.15;	Gpal	Cele
Gpal_D383_g11039	A3FPK5	Uncharacterized protein	CELE_F46C3.6 F46C3.6	F46C3.6;	Gpal	Cele
Gpal_D383_g11039	A5Z2X2	Protein BRICK1	CELE_Y57G11C.1147 Y57G11C.1147	Y57G11C.1147;	Gpal	Cele
Gpal_D383_g11039	A9UJP6	Uncharacterized protein	CELE_T27F6.10 T27F6.10	T27F6.10;	Gpal	Cele
Gpal_D383_g11039	C1P646	Uncharacterized protein	C45B11.9 CELE_C45B11.9	C45B11.9;	Gpal	Cele
Gpal_D383_g11039	C6KRN7	Uncharacterized protein	CELE_T05F1.15 T05F1.15	T05F1.15;	Gpal	Cele
Gpal_D383_g11039	C6S3M1	Uncharacterized protein	CELE_Y38H6C.24 Y38H6C.24	Y38H6C.24;	Gpal	Cele
Gpal_D383_g11039	C7GIK6	Uncharacterized protein	CELE_Y46E12A.5 Y46E12A.5	Y46E12A.5;	Gpal	Cele
Gpal_D383_g11039	D1YSI0	Uncharacterized protein	CELE_Y39H10B.3 Y39H10B.3	Y39H10B.3;	Gpal	Cele
Gpal_D383_g11039	D2Y8W4	Uncharacterized protein	C01B9.4 CELE_C01B9.4	C01B9.4;	Gpal	Cele
Gpal_D383_g11039	D7SFQ0	Uncharacterized protein	CELE_F26F2.11 F26F2.11	F26F2.11a;	Gpal	Cele
Gpal_D383_g11039	D9N127	Uncharacterized protein	CELE_K08E5.6 K08E5.6	K08E5.6;	Gpal	Cele
Gpal_D383_g11039	E0R7K2	Uncharacterized protein	CELE_Y113G7B.27 Y113G7B.27	Y113G7B.27a;	Gpal	Cele
Gpal_D383_g11039	E6N0U6	Uncharacterized protein	CELE_K10G6.9 K10G6.9	K10G6.9;	Gpal	Cele
Gpal_D383_g11039	E7EM24	Uncharacterized protein	C42D4.18 CELE_C42D4.18	C42D4.18;	Gpal	Cele
Gpal_D383_g11039	F5GUF1	Uncharacterized protein	CELE_T22A3.12 T22A3.12	T22A3.12;	Gpal	Cele
Gpal_D383_g11039	F5GUF3	Uncharacterized protein	CELE_F09C6.11 F09C6.11	F09C6.11a;	Gpal	Cele
Gpal_D383_g11039	G3MU55	Uncharacterized protein	CELE_F53E4.2 F53E4.2	F53E4.2;	Gpal	Cele
Gpal_D383_g11039	H1UBJ5	Uncharacterized protein	CELE_Y47D3A.32 Y47D3A.32	Y47D3A.32d;	Gpal	Cele
Gpal_D383_g11039	H2KZB9	Uncharacterized protein	C45H4.14 CELE_C45H4.14	C45H4.14a;	Gpal	Cele
Gpal_D383_g11039	H2L2H9	Uncharacterized protein	CELE_F26F2.13 F26F2.13	F26F2.13;	Gpal	Cele
Gpal_D383_g11039	I2FLU3	Protein containing ALS2cr12 (ALS2CR12) signature	pals-10 C17H1.11 CELE_C17H1.11	C17H1.11;	Gpal	Cele
Gpal_D383_g11039	I2HAB5	Uncharacterized protein	CELE_ZK822.9 ZK822.9	ZK822.9b;	Gpal	Cele
Gpal_D383_g11039	I2HAK7	Uncharacterized protein	C06H5.12 CELE_C06H5.12	C06H5.12;	Gpal	Cele
Gpal_D383_g11039	J7SEY7	Uncharacterized protein	CELE_T06A10.106 T06A10.106	T06A10.106;	Gpal	Cele
Gpal_D383_g11039	L8EC31	Uncharacterized protein	CELE_F26F2.4 F26F2.4	F26F2.4b;	Gpal	Cele
Gpal_D383_g11039	O16263	Uncharacterized protein	CELE_F40A3.4 F40A3.4	F40A3.4;	Gpal	Cele
Gpal_D383_g11039	O17284	Uncharacterized protein	CELE_W10D9.1 W10D9.1	W10D9.1;	Gpal	Cele
Gpal_D383_g11039	O17778	Uncharacterized protein	CELE_F10D11.3 F10D11.3	F10D11.3;	Gpal	Cele
Gpal_D383_g11039	O44158	VPS37 C-terminal domain-containing protein	vps-37 CD4.4 CELE_CD4.4	CD4.4;	Gpal	Cele
Gpal_D383_g11039	O45253	Uncharacterized protein	C17H1.2 CELE_C17H1.2	C17H1.2;	Gpal	Cele
Gpal_D383_g11039	O45406	Kinetochore-binding protein 3	kbp-3 F26H11.1	F26H11.1;	Gpal	Cele
Gpal_D383_g11039	O45582	Uncharacterized protein	CELE_F56H6.3 F56H6.3	F56H6.3;	Gpal	Cele
Gpal_D383_g11039	O62346	Neuropeptide-Like Protein	nlp-67 CELE_R11.2 R11.2	R11.2;	Gpal	Cele
Gpal_D383_g11039	O62373	Uncharacterized protein	CELE_T09F5.2 T09F5.2	T09F5.2;	Gpal	Cele
Gpal_D383_g11039	O76363	Uncharacterized protein	CELE_F29C4.4 F29C4.4	F29C4.4;	Gpal	Cele
Gpal_D383_g11039	P34565	Uncharacterized protein T16H12.2	T16H12.2	T16H12.2;	Gpal	Cele
Gpal_D383_g11039	P91051	Uncharacterized protein	C16C8.12 CELE_C16C8.12	C16C8.12;	Gpal	Cele
Gpal_D383_g11039	P91052	Ubiquitin-like domain-containing protein	C16C8.13 CELE_C16C8.13	C16C8.13;	Gpal	Cele
Gpal_D383_g11039	P91303	Probable V-type proton ATPase subunit G (V-ATPase subunit G) (Vacuolar proton pump subunit G)	vha-10 F46F11.5	F46F11.5;	Gpal	Cele
Gpal_D383_g11039	P91485	Uncharacterized protein	CELE_T21E12.5 T21E12.5	T21E12.5;	Gpal	Cele
Gpal_D383_g11039	Q09391	Uncharacterized protein F47D12.6	F47D12.6	F47D12.6;	Gpal	Cele
Gpal_D383_g11039	Q0MQ65	Uncharacterized protein	CELE_T27A3.8 T27A3.8	T27A3.8;	Gpal	Cele
Gpal_D383_g11039	Q17658	Uncharacterized protein	C05D12.4 CELE_C05D12.4	C05D12.4;	Gpal	Cele
Gpal_D383_g11039	Q17827	Probable prefoldin subunit 1	pfd-1 C08F8.1	C08F8.1a [Q17827-1];C08F8.1b [Q17827-2];	Gpal	Cele
Gpal_D383_g11039	Q18519	Uncharacterized protein	C39B10.4 CELE_C39B10.4	C39B10.4;	Gpal	Cele
Gpal_D383_g11039	Q19159	Uncharacterized protein	CELE_F07C6.2 F07C6.2	F07C6.2;	Gpal	Cele
Gpal_D383_g11039	Q19443	Systemic RNA interference defective protein 5	sid-5 F14B8.2	F14B8.2;	Gpal	Cele
Gpal_D383_g11039	Q19767	V-SNARE coiled-coil homology domain-containing protein	snb-2 CELE_F23H12.1 F23H12.1	F23H12.1;	Gpal	Cele
Gpal_D383_g11039	Q20064	Uncharacterized protein	CELE_F35G2.3 F35G2.3	F35G2.3;	Gpal	Cele
Gpal_D383_g11039	Q20525	Uncharacterized protein	CELE_F47B8.2 F47B8.2	F47B8.2;	Gpal	Cele
Gpal_D383_g11039	Q20526	Uncharacterized protein	CELE_F47B8.1 F47B8.1	F47B8.1;	Gpal	Cele
Gpal_D383_g11039	Q21028	Uncharacterized protein	CELE_F59A6.2 F59A6.2	F59A6.2;	Gpal	Cele
Gpal_D383_g11039	Q21699	Uncharacterized protein	CELE_R04B5.1 R04B5.1	R04B5.1;	Gpal	Cele
Gpal_D383_g11039	Q21708	Uncharacterized protein	CELE_R04B5.11 R04B5.11	R04B5.11;	Gpal	Cele
Gpal_D383_g11039	Q22616	Biogenesis of lysosome-related organelles complex 1 subunit 1 (BLOC-1 subunit 1)	blos-1 T20G5.10	T20G5.10;	Gpal	Cele
